Artist name,Song name,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration(ms),Track URI,TopList,Year
Bruno Mars,Show Me,0.743,0.706,5,-5.728,1,0.0535,0.0461,0,0.204,0.514,77.989,207560,spotify:track:2tCPIp83mRXvVTytTAf1W4,no,2012
Bruno Mars,Money Make Her Smile,0.754,0.677,0,-6.555,1,0.0709,0.0943,7.39e-05,0.153,0.78,93.022,203973,spotify:track:6FPQabaldvKE5cjqRfY9Os,no,2012
Bruno Mars,If I Knew,0.522,0.413,3,-5.86,1,0.0316,0.722,0,0.0854,0.49,175.972,132640,spotify:track:7lXOqE38eCr979gp27O5wr,no,2012
Bruno Mars,Versace on the Floor,0.578,0.574,2,-6.209,1,0.0454,0.196,0,0.083,0.301,174.152,261240,spotify:track:3trg82Eql6tqi2EAxluhy8,no,2016
Bruno Mars,Treasure - Sharam Radio Remix,0.772,0.761,5,-4.693,0,0.0678,0.0219,0.00025,0.214,0.679,125.03,221177,spotify:track:5k58Fbi1th2ITcaweRSbVq,no,2013
Bruno Mars,Treasure - Audien Radio Edit,0.61,0.869,3,-3.473,1,0.136,0.00248,1.47e-05,0.82,0.462,126.043,232381,spotify:track:1vvK3Ey7LxgAFidEmU3QvC,no,2013
Bruno Mars,Treasure - Cash Cash Radio Mix,0.664,0.944,5,-2.027,0,0.0996,0.101,0,0.766,0.745,121.931,208279,spotify:track:7dQGDSVjt1vS6BsDURjYhS,no,2013
Bruno Mars,Treasure - Robert DeLong Radio Edit,0.716,0.646,3,-5.725,1,0.13,0.0111,1.54e-06,0.313,0.78,116.018,178758,spotify:track:3SReOm0IHFtzUGNEfpWH1V,no,2013
Bruno Mars,Treasure - Bailey Smalls Radio Edit,0.652,0.874,0,-4.977,0,0.0605,0.24,0.000713,0.292,0.477,128.008,212903,spotify:track:7cHZIHlewdmRCBmuOn4ssV,no,2013
Bruno Mars,That's What I Like - PARTYNEXTDOOR Remix,0.741,0.696,1,-5.341,1,0.0455,0.021,0,0.0921,0.86,134.032,206697,spotify:track:64TkpV7m7f09JY7K436pju,no,2017
Bruno Mars,Our First Time,0.705,0.451,9,-8.221,0,0.0429,0.381,0,0.276,0.868,77.998,243013,spotify:track:5BmKRyAjCnvkko7Ms00YtA,no,2010
Bruno Mars,Runaway Baby,0.656,0.767,11,-3.038,1,0.0396,0.25,0,0.114,0.871,163.834,147747,spotify:track:5MMLS3xm12D7N26xlfFApr,no,2010
Bruno Mars,Liquor Store Blues (feat. Damian Marley),0.691,0.824,1,-3.925,0,0.0731,0.11,0,0.353,0.685,75.516,229373,spotify:track:4KykoaJQ5UxjCpp3lYkvTE,no,2010
Bruno Mars,Count on Me,0.577,0.397,0,-5.98,1,0.028,0.84,0,0.0772,0.509,89.044,197373,spotify:track:7l1qvxWjxcKpB9PCtBuTbU,no,2010
Bruno Mars,The Other Side (feat. CeeLo Green and B.o.B),0.559,0.807,5,-3.887,0,0.0304,0.117,4.46e-06,0.148,0.543,140.081,227760,spotify:track:0HasfWMrNxTjycDy9TkRtA,no,2010
Bruno Mars,That's What I Like (feat. Gucci Mane),0.854,0.564,1,-4.964,1,0.0485,0.0171,0,0.0849,0.899,134.071,234596,spotify:track:1BEMASUZQDqN5UGxMb1m6A,no,2017
Bruno Mars,24K Magic - R3hab Remix,0.763,0.708,5,-5.692,0,0.209,0.146,0,0.33,0.566,106.175,158678,spotify:track:1nSzCAvAvzJj5oIt7m90G0,no,2017
Childish Gambino,"III. telegraph ave. (""Oakland"" by Lloyd)",0.515,0.725,5,-8.606,0,0.228,0.167,0.0188,0.164,0.622,129.976,210680,spotify:track:5kzpGaNTZScZ7Dr9pE6c8P,no,2013
Childish Gambino,Have Some Love,0.784,0.789,9,-6.788,1,0.0848,0.0172,0.0144,0.681,0.934,148.22,224253,spotify:track:5ywwToMvoyJwhvn0NaJqcD,no,2016
Childish Gambino,Boogieman,0.718,0.754,9,-8.425,0,0.0975,0.0967,0.163,0.203,0.644,87.988,216840,spotify:track:4h1H7Ilw0ARWIOKkD6IvBG,no,2016
Childish Gambino,Zombies,0.639,0.399,0,-12.491,1,0.133,0.494,0.000899,0.0676,0.454,159.866,281813,spotify:track:2EAl3gyplb2EccEBl716pY,no,2016
Childish Gambino,Riot,0.498,0.947,5,-6.456,1,0.0685,0.000265,2.04e-05,0.411,0.586,91.316,125120,spotify:track:7FY2Z1tuisDeTyZ9r15XX6,no,2016
Childish Gambino,California,0.876,0.422,3,-11.711,1,0.585,0.324,0,0.117,0.843,148.928,165267,spotify:track:0VzHMP6PaxZWyhuOBTMqZw,no,2016
Childish Gambino,Terrified,0.47,0.401,0,-11.491,0,0.0571,0.4,0.546,0.0983,0.0961,139.948,255467,spotify:track:6P98ycNqyNRqAvr1lAUeVQ,no,2016
Childish Gambino,The Night Me And Your Mama Met,0.601,0.118,1,-14.874,0,0.0293,0.969,0.213,0.0619,0.11,134.071,214080,spotify:track:3lxtWcHtg09N85HggrIZgN,no,2016
Childish Gambino,Pop Thieves (Make It Feel Good) [Feat. Jaden Smith],0.435,0.805,5,-9.596,0,0.072,0.0898,1.51e-05,0.103,0.0787,105.006,309467,spotify:track:2lqGs1jr6Yq9YoTQ6MIwna,no,2014
Childish Gambino,Retro [Rough],0.864,0.591,5,-6.779,0,0.0393,0.238,0.0128,0.111,0.328,110.06,202653,spotify:track:6l7iafLFn029UfDnn2Vfhv,no,2014
Childish Gambino,The Palisades (feat. Christian Rich),0.739,0.677,8,-6.794,1,0.0597,0.0085,1.08e-06,0.125,0.475,100.054,190907,spotify:track:6u9F5GwsjYoxNXtngQxhDb,no,2014
Childish Gambino,Poke (feat. Steve G Lover),0.461,0.721,9,-7.084,0,0.185,0.0143,0,0.0776,0.586,149.831,216080,spotify:track:27wFvQVfZw94rpVuGG3WCj,no,2014
Childish Gambino,Late Night in Kauai (feat. Jaden Smith),0.796,0.377,7,-15.482,1,0.307,0.766,0.194,0.11,0.322,91.925,289987,spotify:track:5LOYaNrywwlhkhhuGjpboD,no,2014
Childish Gambino,V. 3005 (Beach Picnic Version),0.565,0.408,5,-10.428,0,0.0468,0.0118,0.218,0.124,0.161,165.899,225853,spotify:track:6ZHpw84QPBBorpo3fmFfdD,no,2014
Childish Gambino,I. crawl,0.411,0.545,6,-7.824,1,0.047,0.0405,2.66e-06,0.104,0.354,132.349,209480,spotify:track:5HbVBU2JC3pwKg2g9AiL6b,no,2013
Childish Gambino,II. worldstar,0.698,0.626,5,-8.694,1,0.124,0.338,0.285,0.134,0.258,119.999,244653,spotify:track:6IRNAYKgMecTbWDqL00mOZ,no,2013
Childish Gambino,I. the worst guys (feat. Chance The Rapper),0.615,0.683,5,-6.496,0,0.0962,0.0573,0,0.0611,0.365,97.122,219747,spotify:track:5plHhbsmSBHQMv6Dk6YuLT,no,2013
Childish Gambino,II. shadows,0.623,0.762,1,-8.782,1,0.202,0.0961,0.0329,0.332,0.361,116.34,231733,spotify:track:0NvZN5XAhDQnqTM15Ad1Tx,no,2013
Feeder,Feeling A Moment,0.251,0.637,4,-4.332,1,0.0391,0.0177,0.00415,0.25,0.257,166.649,249800,spotify:track:2nj9ZHEjg3WlaByDJY0xWJ,no,2005
Childish Gambino,II. no exit,0.693,0.565,5,-8.432,0,0.385,0.726,0.00228,0.189,0.158,92.15,171773,spotify:track:0I6wuJuf4P5mZdEzTdpIqC,no,2013
Childish Gambino,I. flight of the navigator,0.349,0.691,6,-9.733,0,0.0432,0.0592,0.132,0.122,0.147,78.36,344147,spotify:track:5ecAB0JSAlWdXMFBQvStac,no,2013
Childish Gambino,II. zealots of stockholm [free information],0.259,0.431,1,-10.889,1,0.0642,0.101,0.000354,0.294,0.0951,84.114,290693,spotify:track:3zTvKxeSCgbvIoEJGpMfAF,no,2013
Childish Gambino,I. pink toes (feat. Jhene Aiko),0.393,0.656,7,-8.48,1,0.0805,0.0504,0.00026,0.548,0.326,76.291,207053,spotify:track:1LJgSfkqbCqTX9Ntal1FNR,no,2013
Childish Gambino,II. earth: the oldest computer (the last night) (feat. Azealia Banks),0.495,0.706,2,-6.235,1,0.0521,0.00415,0.000167,0.0325,0.155,139.907,282427,spotify:track:00QTifNgL2aq5j5uoOPIDG,no,2013
The Luka State,Lies! Lies! Lies!,0.402,0.921,0,-3.97,0,0.0479,0.00108,3.02e-06,0.0818,0.678,149.059,214692,spotify:track:210EBw9dxP0IC02jO1KjOk,no,2017
The Luka State,Can't Help Myself,0.506,0.773,7,-3.562,1,0.0582,0.00121,1.55e-06,0.268,0.695,151.894,228426,spotify:track:4IdAxuD4twej66JjS1qbDY,no,2015
The Luka State,The Believer - Single Version,0.335,0.773,7,-6.465,1,0.0425,0.00175,0.00168,0.356,0.514,188.115,222261,spotify:track:6p03L1WW2SJ2dfnq2XtLSb,no,2015
The Luka State,Tomorrow Never Knows,0.342,0.693,0,-5.784,1,0.0491,5.3e-06,0.00124,0.493,0.0375,127.004,258227,spotify:track:4xaEGyyhd5nl7e8HscfGys,no,2015
The Luka State,30 Minute Break,0.311,0.927,11,-3.772,0,0.0641,0.00142,0,0.212,0.645,168.126,176643,spotify:track:5kSgGv8pVmfcI6MAxkhqJf,no,2014
High Tyde,Glow,0.362,0.885,11,-6.334,0,0.0427,1.08e-05,0.00388,0.194,0.377,169.961,183928,spotify:track:23HLS2SPHR2oWrLF45DDbv,no,2015
High Tyde,Do What You Want,0.513,0.806,6,-6.728,0,0.0323,0.000254,0.00158,0.345,0.503,154.023,161625,spotify:track:7klYDD5I0XPO030iNvo4DX,no,2015
High Tyde,Karibu,0.546,0.631,1,-8.751,0,0.0372,0.000136,0.000308,0.11,0.344,109.992,204617,spotify:track:4wp0BJK9jniHe42gJDKwzZ,no,2014
High Tyde,Keep On,0.297,0.853,0,-5.76,1,0.119,0.000148,0.00399,0.115,0.557,162.466,167267,spotify:track:0S4ywzfvNBWCCF5TiiyuyN,no,2017
High Tyde,Piece Of Paper,0.31,0.774,7,-5.746,1,0.0873,0.000955,0.0233,0.209,0.391,109.386,209642,spotify:track:3xmSYH3l3fZHbJ7uykQWL3,no,2016
High Tyde,Speak,0.356,0.855,6,-5.435,0,0.0682,0.0364,0.00264,0.296,0.558,171.891,182500,spotify:track:0adFSKbjLTUlEezvwieVY1,no,2016
High Tyde,Feeling The Vibes,0.641,0.712,4,-6.662,0,0.0598,0.00181,5.34e-05,0.428,0.497,126.054,186697,spotify:track:10EIwCb16UkXRHoyGg7wJS,no,2015
High Tyde,Dark Love,0.288,0.903,6,-7.307,0,0.0827,0.00014,0.0599,0.096,0.209,160.041,222000,spotify:track:0n5AebBDZdjAa0m3R2cHAu,no,2016
High Tyde,One Bullet,0.431,0.967,5,-3.98,0,0.0954,0.00115,0.0181,0.302,0.468,161.987,192125,spotify:track:64u0YAv28E2y4NO4ZNuZ0R,no,2016
High Tyde,One Bullet,0.431,0.967,5,-3.98,0,0.0954,0.00115,0.0181,0.302,0.468,161.987,192125,spotify:track:6KzcAM886hRFgOvsODuFrG,no,2016
High Tyde,Speak,0.356,0.855,6,-5.435,0,0.0682,0.0364,0.00264,0.296,0.558,171.891,182500,spotify:track:7qKg9TA2sqB7k98bV22gdY,no,2016
High Tyde,Dark Love,0.288,0.903,6,-7.307,0,0.0827,0.00014,0.0599,0.096,0.209,160.041,222000,spotify:track:5tnFVySxQ2nVPs26TZAixe,no,2016
High Tyde,Safe,0.344,0.907,5,-6.18,0,0.152,0.102,0.00652,0.129,0.379,126.511,148000,spotify:track:3esznBtINMkgla6MThomF1,no,2016
High Tyde,These Nights,0.527,0.806,6,-9.659,0,0.0663,0.00761,1.21e-06,0.205,0.616,91.993,184000,spotify:track:3R930RfT2JLd4jbcrMoxtK,no,2016
High Tyde,Wine,0.326,0.623,11,-7.757,0,0.0575,0.0557,0.0177,0.108,0.0812,92.009,321500,spotify:track:1OWcN3F2dNgDjWQsoIFXDg,no,2016
High Tyde,Do What You Want,0.51,0.836,6,-5.456,0,0.0325,0.000418,0.000254,0.342,0.542,154.014,161567,spotify:track:2zsuyXi6S5KngBrUervV6n,no,2015
High Tyde,These Days,0.544,0.804,4,-7.212,0,0.204,0.415,0,0.0653,0.783,76.004,170057,spotify:track:4hnXJk4cVMbynu1tZ8feou,no,2015
Viola Beach,Call You Up,0.458,0.617,1,-7.388,0,0.0458,0.222,0,0.134,0.252,131.833,298027,spotify:track:6J9dBfYeI5bRx6qlleixTu,no,2016
Viola Beach,Swings And Waterslides,0.637,0.782,1,-5.173,0,0.0345,0.00983,9.92e-06,0.11,0.27,119.946,219107,spotify:track:3OfnBGS0GJjk0u9l2m9PPI,no,2016
Viola Beach,Go Outside,0.674,0.802,2,-7.667,1,0.0348,0.0105,0,0.106,0.693,128.738,228053,spotify:track:63ehhCuW7udU6NVfBQlpLJ,no,2016
Viola Beach,Drunk,0.611,0.798,4,-6.445,0,0.048,0.092,0.000212,0.0979,0.338,139.976,249440,spotify:track:4lLNvpFjaUgr5zKQ6qK8hB,no,2016
Viola Beach,Cherry Vimto,0.56,0.832,0,-6.619,1,0.0327,0.0109,0.145,0.123,0.572,119.168,218107,spotify:track:5AgWRJnkrIvSjZxdWwQlwP,no,2016
Viola Beach,Get To Dancing - Live BBC Session,0.588,0.715,1,-6.42,0,0.0315,0.00696,0.00272,0.119,0.704,124.66,235427,spotify:track:1A4VS8dHtLOGNedO82eAL7,no,2016
Viola Beach,Really Wanna Call,0.615,0.937,11,-5.969,1,0.0607,0.135,0,0.0937,0.805,115.692,223267,spotify:track:1PzmzYA5ZjuXkT9KrnJh1a,no,2016
Viola Beach,Like A Fool,0.498,0.697,7,-6.649,1,0.0337,0.00579,0,0.0812,0.634,133.74,171867,spotify:track:3KUy4YnxXcmZYVjezXroKL,no,2016
Viola Beach,Boys That Sing,0.539,0.798,11,-6.415,0,0.0353,0.0165,1.12e-06,0.085,0.889,135.448,196467,spotify:track:6mgFZyfPsiLnFcSMTWL2Q9,no,2016
Viola Beach,Swings And Waterslides,0.637,0.791,1,-5.174,0,0.0349,0.0116,1.11e-05,0.111,0.259,119.944,219107,spotify:track:5KJGhgddUAjcwJlKaxHria,no,2016
3OH!3,STARSTRUKK (feat. Katy Perry),0.607,0.805,11,-5.579,0,0.0608,0.00175,0,0.231,0.232,139.894,202667,spotify:track:1hBM2D1ULT3aeKuddSwPsK,no,2009
3OH!3,MAD AT YOU,0.707,0.661,2,-5.844,1,0.0426,0.00224,0,0.0967,0.158,86.118,203733,spotify:track:3gfsmwDaIzUs7IVgAaAq7H,no,2016
3OH!3,MY DICK,0.894,0.591,10,-6.559,0,0.0652,0.0258,0,0.174,0.133,130.035,203987,spotify:track:4IL47uKMBf2ZA3Z6t0sRN0,no,2016
3OH!3,HEAR ME NOW,0.648,0.663,5,-8.024,1,0.0914,0.0221,0.000116,0.318,0.688,80.045,202480,spotify:track:4N15dyny0X3W1E77m0J1sG,no,2016
3OH!3,RICHMAN,0.59,0.813,5,-3.543,0,0.342,0.00416,0,0.748,0.517,161.868,199600,spotify:track:3JfbMm4LfBmm96mkKhyG6I,no,2008
3OH!3,Set You Free - Single Version,0.612,0.807,8,-4.14,1,0.106,0.0961,0,0.298,0.617,79.999,204188,spotify:track:6aIlQ4EVeyKzGS4lS6GNLY,no,2011
3OH!3,FIRE IN THE HEAVENS,0.576,0.718,1,-5.377,1,0.0349,0.00213,0,0.316,0.445,139.979,142947,spotify:track:1cRDecPKR7gzysJ9OMeVls,no,2016
3OH!3,FREAK YOUR MIND,0.702,0.702,0,-5.165,1,0.0408,0.00274,2.02e-05,0.0707,0.42,87.002,228667,spotify:track:3Ydg3dmW3quuHTzSdhgbiS,no,2016
3OH!3,GIVE ME SOMETHING TO REMEMBER,0.705,0.64,11,-7.11,0,0.0328,0.325,5.28e-05,0.0883,0.202,126.018,218773,spotify:track:2KF2EDq84hYYkkbQbtSSt5,no,2016
3OH!3,7-11,0.772,0.48,0,-7.299,0,0.283,0.368,4.63e-06,0.0863,0.287,159.52,198707,spotify:track:75FwTydVFsTyOXnKQnY7TY,no,2016
3OH!3,BASMF,0.643,0.678,7,-6.651,0,0.276,0.00339,0,0.0374,0.38,160.13,175587,spotify:track:6CVxLag7DqnD1lVIZwkS0Q,no,2016
3OH!3,INSIDE BOY,0.472,0.743,8,-6.092,1,0.124,0.0173,9.49e-06,0.0574,0.237,83.018,187880,spotify:track:79KEWokwFGdIA7mc7PRxNo,no,2016
3OH!3,CLAUSTROPHOBIA,0.631,0.649,10,-6.628,0,0.0441,0.256,0,0.268,0.449,130.014,206027,spotify:track:5u28hSWrSiHTMoESDHgD8i,no,2016
3OH!3,HOLOGRAM,0.535,0.562,10,-7.31,0,0.0387,0.0107,7.65e-05,0.214,0.115,160.09,316573,spotify:track:7xHkYHCtW9Oc6u23KksOAF,no,2016
3OH!3,EYES CLOSED,0.542,0.718,2,-6.505,0,0.0474,0.193,9.09e-05,0.499,0.123,77.011,280360,spotify:track:597he4wu8VI7lmkL3Kj1iZ,no,2013
3OH!3,YOU'RE GONNA LOVE THIS,0.664,0.876,0,-4.179,1,0.185,0.122,1.05e-06,0.133,0.55,130.06,211700,spotify:track:2AQjnvUZetDyd7YRB7QQQL,no,2013
3OH!3,BLACK HOLE,0.581,0.851,10,-4.699,0,0.0799,0.00171,0,0.408,0.643,145.011,208120,spotify:track:5CiAcFIYLJbFxpoIoaDWTO,no,2013
3OH!3,MAKE IT EASY,0.696,0.83,1,-6.698,0,0.0361,0.00568,0.000242,0.0758,0.534,127.991,238373,spotify:track:32Cd9cy2u2aqO45BEqEFE4,no,2013
3OH!3,YOUNGBLOOD,0.582,0.814,2,-4.42,1,0.0314,0.147,0,0.13,0.376,114.041,203893,spotify:track:4kZCPoSmZH3U72CAHaEZBD,no,2013
3OH!3,LIVE FOR THE WEEKEND,0.551,0.819,7,-4.435,0,0.0595,0.0963,0,0.09,0.516,166.031,232773,spotify:track:7afGyF56074BvtkzBDCkRM,no,2013
3OH!3,BACK TO LIFE,0.546,0.857,10,-5.465,1,0.0396,0.0132,0,0.126,0.54,152.93,225618,spotify:track:1io0r9o72EVKPtWN58PKqC,no,2013
3OH!3,HUNGOVER,0.62,0.904,9,-4.501,0,0.13,0.0053,0,0.0357,0.675,132.0,247053,spotify:track:6whZGjxgUgPxJk7Ai7sK62,no,2013
3OH!3,TWO GIRLFRIENDS,0.737,0.961,5,-4.482,1,0.242,0.0283,5.16e-06,0.0596,0.743,140.003,175707,spotify:track:5WRKPzribzLXIsZlR1Gjku,no,2013
3OH!3,DO OR DIE,0.44,0.917,8,-5.026,1,0.116,0.0164,0,0.112,0.332,139.705,239464,spotify:track:4K9Sars0dHXgnbHEuOTQ5O,no,2013
3OH!3,I Can Do Anything,0.54,0.906,5,-4.652,0,0.236,0.00247,0,0.368,0.438,169.94,190880,spotify:track:37IntCzOyMAKnisYepbCl0,no,2010
3OH!3,Déjà Vu,0.654,0.817,11,-4.908,0,0.266,0.0816,0,0.41,0.794,127.991,184667,spotify:track:5LV1DLzpBc2GbwBdkyaU4V,no,2010
3OH!3,We Are Young,0.764,0.736,0,-4.328,1,0.0567,0.00428,9.31e-05,0.0407,0.869,110.007,198653,spotify:track:4NTa06igdfyHzu2Ezhy3AK,no,2010
3OH!3,Touchin on My,0.538,0.876,1,-3.559,1,0.139,0.03,0,0.251,0.527,83.949,183107,spotify:track:2srCiS5IpkoeAKSdl2dHh4,no,2010
3OH!3,House Party,0.743,0.765,8,-4.252,0,0.166,0.00645,0,0.208,0.84,132.055,186493,spotify:track:1g0M3Yi9MHIwptJ2FkgEJt,no,2010
3OH!3,R.I.P.,0.659,0.701,10,-5.56,1,0.0407,0.131,0,0.106,0.394,130.018,224253,spotify:track:0SKFoM7vTiNRjvXDfqAY8s,no,2010
3OH!3,I Know How to Say,0.596,0.927,9,-2.911,0,0.134,0.00279,0,0.183,0.778,150.924,193933,spotify:track:11VBhoyyZNGns30G9em6O7,no,2010
3OH!3,I'm Not the One,0.437,0.796,7,-6.296,0,0.152,0.0656,0,0.268,0.402,151.779,247413,spotify:track:13B8OEZNX8zCoDk249GTMX,no,2010
3OH!3,Streets of Gold,0.574,0.647,10,-4.905,0,0.0449,0.00427,1.33e-06,0.0732,0.262,122.697,193893,spotify:track:6B5hLZdHqHrbKR5fR6cYYR,no,2010
3OH!3,See You Go,0.606,0.919,2,-3.744,1,0.161,0.000775,0,0.217,0.682,153.062,167920,spotify:track:7k1FMMRO090ELaxHRh0T0M,no,2010
3OH!3,Love 2012,0.558,0.852,1,-4.937,1,0.193,0.0117,9.95e-05,0.0919,0.383,122.84,236120,spotify:track:65v3GHmeRmqgLoEGxCucT8,no,2010
AC/DC,Dirty Deeds Done Dirt Cheap,0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,231933,spotify:track:2d4e45fmUnguxh6yqC7gNT,no,1976
AC/DC,Hells Bells,0.389,0.873,4,-4.768,0,0.0475,0.00532,0.0055,0.273,0.303,106.767,312293,spotify:track:69QHm3pustz01CJRwdo20z,no,1980
AC/DC,Shoot to Thrill,0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038,317427,spotify:track:0C80GCp0mMuBzLf3EAXqxv,no,1980
AC/DC,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),0.456,0.863,3,-3.551,1,0.0894,0.133,0.0538,0.0553,0.532,135.962,301227,spotify:track:7nemcVsXVFZF01iqpIIo2Y,no,1976
AC/DC,Rock or Bust,0.572,0.825,8,-3.977,1,0.04,7.13e-05,0.000134,0.134,0.56,98.057,183053,spotify:track:2vyae4DvSU2gs8OMOGwXF2,no,2014
AC/DC,Play Ball,0.52,0.872,0,-4.354,1,0.0383,6.71e-06,0.246,0.207,0.449,120.006,167133,spotify:track:3fpzBeEHvuXKOl7QeVe1iz,no,2014
AC/DC,Rock the Blues Away,0.537,0.88,5,-4.902,1,0.0353,0.000131,0.00531,0.135,0.37,120.976,204373,spotify:track:5xGHeN58fFOcORW0pRZznn,no,2014
AC/DC,Miss Adventure,0.51,0.896,9,-3.585,1,0.0624,1.09e-05,0.000771,0.0826,0.652,120.134,177253,spotify:track:4WpGOn71DcfB9zMvnN9mLl,no,2014
AC/DC,Dogs of War,0.502,0.816,9,-4.562,1,0.0329,4.71e-05,0.0217,0.302,0.475,99.372,215440,spotify:track:2eSsmjwzDB9JTGvn2ZPLE9,no,2014
AC/DC,Got Some Rock & Roll Thunder,0.626,0.833,2,-4.352,1,0.0285,0.000157,0.000717,0.0608,0.863,107.572,202587,spotify:track:5CqTorhnA1GUNh1Z8PnGiS,no,2014
AC/DC,Hard Times,0.57,0.758,9,-4.362,1,0.036,5.64e-05,0.0304,0.448,0.451,93.095,164227,spotify:track:5aoTIWdzgcjGo3SdjxqWSf,no,2014
AC/DC,Baptism By Fire,0.457,0.93,9,-4.203,1,0.0588,4.67e-06,0.197,0.174,0.674,150.188,210200,spotify:track:1ULNWGJD3skjg0jWjhCFHc,no,2014
AC/DC,Rock the House,0.448,0.94,11,-3.52,1,0.0516,4.94e-05,3.13e-05,0.0975,0.593,91.212,162840,spotify:track:57NrsUX4Ix819R67iiwcos,no,2014
AC/DC,Sweet Candy,0.449,0.847,11,-4.31,1,0.0463,6.25e-06,0.032,0.133,0.654,192.149,189720,spotify:track:7qnCJHj5rzdKzQKkQmrlad,no,2014
AC/DC,Emission Control,0.409,0.858,5,-4.644,1,0.0393,0.000104,0.135,0.212,0.628,168.955,221360,spotify:track:1v2dqCvCUf2TmxtbKXvLFN,no,2014
AC/DC,Rock N Roll Train,0.547,0.931,2,-2.356,1,0.0615,0.000998,0.0118,0.278,0.697,118.4,261507,spotify:track:4feXJ5IC3avXsVW9WNFSag,no,2008
AC/DC,Skies on Fire,0.554,0.657,2,-3.197,1,0.0283,0.000411,0.00757,0.182,0.583,93.899,214173,spotify:track:4K3ReloaWQZmMz6jrLQ34V,no,2008
AC/DC,Big Jack,0.535,0.891,11,-2.754,0,0.0417,0.000159,0.0054,0.0992,0.436,125.796,237067,spotify:track:6vgEMqEmhSkv2G23nl1VTu,no,2008
AC/DC,Anything Goes,0.605,0.9,2,-2.717,1,0.0291,0.000522,0.0271,0.0466,0.467,120.895,202160,spotify:track:4OrKIUhgiIiOefxwmrVedV,no,2008
AC/DC,War Machine,0.518,0.718,9,-4.355,1,0.0343,4.85e-05,0.244,0.25,0.531,127.593,189787,spotify:track:5YnNWHKCJaJKwbagXDb5Uf,no,2008
AC/DC,Smash N Grab,0.5,0.82,2,-3.517,1,0.0279,6.54e-05,0.0124,0.152,0.307,98.705,246413,spotify:track:6GIow0bPNRxQwCgCJODRHq,no,2008
AC/DC,Spoilin' for a Fight,0.578,0.823,9,-3.163,1,0.0325,5.59e-05,0.00254,0.0721,0.387,123.429,197080,spotify:track:5yx3jekDsFzX987CIHX2Yn,no,2008
AC/DC,Wheels,0.494,0.843,9,-3.079,1,0.0338,9.83e-05,0.000275,0.255,0.689,132.385,208493,spotify:track:2L4PQQuGuGaCpT8pYNxka6,no,2008
AC/DC,Decibel,0.618,0.722,9,-3.438,0,0.0277,0.00153,0.00361,0.137,0.849,96.436,213880,spotify:track:1KS8jTXFTx6Ue7GijLLGTU,no,2008
AC/DC,Stormy May Day,0.525,0.789,0,-4.05,1,0.0269,0.00026,0.000207,0.101,0.222,95.319,190213,spotify:track:4Pm55wDKHjx8JQtzUK0loE,no,2008
AC/DC,She Likes Rock N Roll,0.596,0.651,9,-3.822,1,0.0368,0.00157,4.43e-06,0.0762,0.587,103.844,232947,spotify:track:6QitPoNJ9DPtBAA5N6LWYA,no,2008
AC/DC,Money Made,0.58,0.709,0,-3.593,1,0.0277,0.000432,0.00277,0.107,0.677,85.538,255453,spotify:track:7kiKiDlZVrwufrqegBdUqt,no,2008
AC/DC,Rock N Roll Dream,0.492,0.661,10,-5.497,1,0.0249,0.00344,0.000585,0.241,0.389,106.634,280907,spotify:track:6RYm3vNuXgILX6yTVWl4ln,no,2008
AC/DC,Rocking All the Way,0.556,0.849,0,-4.044,1,0.0306,0.000364,0.000274,0.126,0.451,124.99,202493,spotify:track:54Qq4F7r3l1CsMOVxj2GJQ,no,2008
AC/DC,Black Ice,0.501,0.889,4,-3.89,0,0.0296,0.000323,0.00164,0.186,0.442,94.37,205107,spotify:track:3Axmw41lmMoXih3NJYzbXb,no,2008
The All-American Rejects,Sweat,0.396,0.503,5,-4.118,1,0.127,0.00139,0.00028,0.0725,0.683,90.339,183956,spotify:track:1sZUfl4muDcuWux6KlwaR8,no,2017
The All-American Rejects,"Swing, Swing",0.553,0.717,7,-5.857,1,0.0318,6.48e-05,0.128,0.0385,0.318,127.946,233267,spotify:track:2AxlOXHia0PzgHDI6SrsW2,no,2002
The All-American Rejects,Close Your Eyes,0.582,0.624,1,-7.712,1,0.0414,0.0622,0.00187,0.0947,0.0877,92.019,267935,spotify:track:6nknq3uzBIsYNjEdRiOzMo,no,2017
The All-American Rejects,My Paper Heart,0.496,0.849,0,-4.975,1,0.0368,0.000337,9e-06,0.354,0.828,171.965,228867,spotify:track:6EfRc1cGuqBWlXvfZAlNzB,no,2002
The All-American Rejects,There's a Place,0.477,0.57,1,-6.955,0,0.0357,0.362,8.19e-05,0.124,0.246,89.794,267840,spotify:track:3Rrxc4EyhGDm61HLjBdNo2,no,2015
The All-American Rejects,Someday's Gone,0.547,0.739,6,-5.858,1,0.0453,0.00174,0.0023,0.131,0.278,115.929,205080,spotify:track:34gjUTfwfFLaPP35XMQUgg,no,2012
The All-American Rejects,Beekeeper’s Daughter,0.226,0.901,5,-3.795,1,0.106,0.0135,1.2e-06,0.336,0.447,171.765,213520,spotify:track:1QfJj4qobvzrxuccs88IRB,no,2012
